column_name,data_type,is_nullable,ordinal_position,non_null_count,coverage_pct,inferred_source,description
survival_event,BOOLEAN,YES,1252,10871,100.0,gold_master_patient_facts_v1,BOOLEAN field
followup_or_death_date,DATE,YES,1253,10871,100.0,gold_master_patient_facts_v1,DATE field
followup_or_death_years,DOUBLE,YES,1254,10871,100.0,gold_master_patient_facts_v1,DOUBLE field
death_integration_script,VARCHAR,YES,1255,10871,100.0,gold_master_patient_facts_v1,VARCHAR field
nsqip_thyroidectomy_has_data,BOOLEAN,YES,1256,10871,100.0,nsqip_data,NSQIP perioperative quality data
nsqip_thyroidectomy_source_script,VARCHAR,YES,1257,10871,100.0,nsqip_data,NSQIP perioperative quality data
braf_variant_raw,VARCHAR,YES,1258,173,1.6,gold_master_patient_facts_v1,VARCHAR field
ete_grade_final,VARCHAR,YES,1259,4075,37.5,extracted_ete_subgraded_v1,From extracted_ete_subgraded_v1
fna_bethesda_final,BIGINT,YES,1260,5249,48.3,gold_master_patient_facts_v1,BIGINT field
imaging_nodule_size_cm,DOUBLE,YES,1261,3439,31.6,gold_master_patient_facts_v1,DOUBLE field
imaging_tirads_best,BIGINT,YES,1262,3474,32.0,gold_master_patient_facts_v1,BIGINT field
imaging_tirads_category,VARCHAR,YES,1263,3474,32.0,gold_master_patient_facts_v1,VARCHAR field
imaging_tirads_worst,BIGINT,YES,1264,3474,32.0,gold_master_patient_facts_v1,BIGINT field
lab_completeness_score,INTEGER,YES,1265,10871,100.0,longitudinal_lab_canonical_v1,Laboratory value
lateral_neck_dissected,BOOLEAN,YES,1266,10871,100.0,gold_master_patient_facts_v1,BOOLEAN field
ln_positive_final,INTEGER,YES,1267,4060,37.3,gold_master_patient_facts_v1,INTEGER field
margin_status_final,VARCHAR,YES,1268,3957,36.4,gold_master_patient_facts_v1,VARCHAR field
mol_test_date_source,VARCHAR,YES,1269,809,7.4,gold_master_patient_facts_v1,Molecular testing data
path_ene_raw,VARCHAR,YES,1270,1227,11.3,gold_master_patient_facts_v1,VARCHAR field
path_ete_raw,VARCHAR,YES,1271,4075,37.5,gold_master_patient_facts_v1,VARCHAR field
path_laterality,VARCHAR,YES,1272,10338,95.1,gold_master_patient_facts_v1,VARCHAR field
path_ln_examined_raw,INTEGER,YES,1273,7730,71.1,gold_master_patient_facts_v1,INTEGER field
path_ln_positive_raw,INTEGER,YES,1274,3603,33.1,gold_master_patient_facts_v1,INTEGER field
path_lvi_raw,VARCHAR,YES,1275,3366,31.0,gold_master_patient_facts_v1,VARCHAR field
path_m_stage_raw,VARCHAR,YES,1276,4005,36.8,gold_master_patient_facts_v1,VARCHAR field
path_multifocal_flag,BOOLEAN,YES,1277,0,0.0,gold_master_patient_facts_v1,BOOLEAN field
path_n_tumors,INTEGER,YES,1278,0,0.0,gold_master_patient_facts_v1,INTEGER field
path_pni_raw,VARCHAR,YES,1279,1438,13.2,gold_master_patient_facts_v1,VARCHAR field
path_stage_raw,INTEGER,YES,1280,0,0.0,gold_master_patient_facts_v1,INTEGER field
path_tumor_size_cm,DOUBLE,YES,1281,4130,38.0,gold_master_patient_facts_v1,DOUBLE field
path_vascular_invasion_raw,VARCHAR,YES,1282,3682,33.9,gold_master_patient_facts_v1,VARCHAR field
postop_low_calcium_flag,BOOLEAN,YES,1283,126,1.2,gold_master_patient_facts_v1,BOOLEAN field
postop_low_pth_flag,BOOLEAN,YES,1284,126,1.2,gold_master_patient_facts_v1,BOOLEAN field
provenance_confidence,INTEGER,YES,1285,10871,100.0,gold_master_patient_facts_v1,INTEGER field
provenance_note,VARCHAR,YES,1286,10871,100.0,gold_master_patient_facts_v1,VARCHAR field
rai_assertion_statuses,VARCHAR,YES,1287,35,0.3,gold_master_patient_facts_v1,VARCHAR field
rai_date_confidence,DOUBLE,YES,1288,581,5.3,gold_master_patient_facts_v1,DOUBLE field
rai_date_source,VARCHAR,YES,1289,581,5.3,gold_master_patient_facts_v1,VARCHAR field
ras_positive_final,BOOLEAN,YES,1290,10871,100.0,gold_master_patient_facts_v1,BOOLEAN field
ras_subtype_raw,VARCHAR,YES,1291,174,1.6,gold_master_patient_facts_v1,VARCHAR field
recurrence_date_source,VARCHAR,YES,1292,182,1.7,gold_master_patient_facts_v1,VARCHAR field
recurrence_site_primary,INTEGER,YES,1293,0,0.0,gold_master_patient_facts_v1,INTEGER field
recurrence_source,VARCHAR,YES,1294,1946,17.9,gold_master_patient_facts_v1,VARCHAR field
recurrence_type_primary,VARCHAR,YES,1295,1946,17.9,gold_master_patient_facts_v1,VARCHAR field
resolved_at,TIMESTAMP WITH TIME ZONE,YES,1296,10871,100.0,gold_master_patient_facts_v1,TIMESTAMP WITH TIME ZONE field
resolved_layer_version,VARCHAR,YES,1297,10871,100.0,gold_master_patient_facts_v1,VARCHAR field
scoring_ajcc8_flag,BOOLEAN,YES,1298,10871,100.0,gold_master_patient_facts_v1,BOOLEAN field
scoring_ata_flag,BOOLEAN,YES,1299,10871,100.0,gold_master_patient_facts_v1,BOOLEAN field
scoring_macis_flag,BOOLEAN,YES,1300,10871,100.0,gold_master_patient_facts_v1,BOOLEAN field
source_script,VARCHAR,YES,1301,10871,100.0,gold_master_patient_facts_v1,VARCHAR field
source_table,VARCHAR,YES,1302,10871,100.0,gold_master_patient_facts_v1,VARCHAR field
structural_recurrence_flag,BOOLEAN,YES,1303,1946,17.9,gold_master_patient_facts_v1,BOOLEAN field
surg_first_date,TIMESTAMP,YES,1304,8731,80.3,gold_master_patient_facts_v1,TIMESTAMP field
tert_positive_final,BOOLEAN,YES,1305,10871,100.0,gold_master_patient_facts_v1,BOOLEAN field
tg_below_threshold_ever,BOOLEAN,YES,1306,2566,23.6,tg_timeline_patient_summary_v1,From tg_timeline_patient_summary_v1
tsh_suppressed_ever,BOOLEAN,YES,1307,0,0.0,gold_master_patient_facts_v1,BOOLEAN field
vascular_invasion_final,VARCHAR,YES,1308,3751,34.5,gold_master_patient_facts_v1,VARCHAR field
vascular_vessel_count,DOUBLE,YES,1309,46,0.4,gold_master_patient_facts_v1,DOUBLE field
first_recurrence_days_from_surg,INTEGER,YES,1310,40,0.4,gold_master_patient_facts_v1,Days from first surgery date (negative = before surgery)
first_tg_days_from_surg,INTEGER,YES,1311,2050,18.9,gold_master_patient_facts_v1,Days from first surgery date (negative = before surgery)
last_contact_days_from_surg,INTEGER,YES,1312,8731,80.3,gold_master_patient_facts_v1,Days from first surgery date (negative = before surgery)
last_tg_days_from_surg,INTEGER,YES,1313,2050,18.9,gold_master_patient_facts_v1,Days from first surgery date (negative = before surgery)
med_nlp_calcitriol_days_from_surg,INTEGER,YES,1314,75,0.7,clinical_notes_long (NLP medications),Days from first surgery date (negative = before surgery)
med_nlp_calcium_supplement_days_from_surg,INTEGER,YES,1315,104,1.0,clinical_notes_long (NLP medications),Days from first surgery date (negative = before surgery)
med_nlp_levothyroxine_days_from_surg,INTEGER,YES,1316,710,6.5,clinical_notes_long (NLP medications),Days from first surgery date (negative = before surgery)
mol_first_test_days_from_surg,INTEGER,YES,1317,379,3.5,gold_master_patient_facts_v1,Days from first surgery date (negative = before surgery)
mol_test_days_from_surg,INTEGER,YES,1318,319,2.9,gold_master_patient_facts_v1,Days from first surgery date (negative = before surgery)
mri_first_days_from_surg,INTEGER,YES,1319,230,2.1,mri_imaging,Days from first surgery date (negative = before surgery)
mri_last_days_from_surg,INTEGER,YES,1320,230,2.1,mri_imaging,Days from first surgery date (negative = before surgery)
nlp_rec_earliest_days_from_surg,INTEGER,YES,1321,55,0.5,note_entities_llm_* (fleet NLP),Days from first surgery date (negative = before surgery)
op_nlp_berry_ligament_days_from_surg,INTEGER,YES,1322,159,1.5,clinical_notes_long (NLP operative),Days from first surgery date (negative = before surgery)
op_nlp_drain_days_from_surg,INTEGER,YES,1323,88,0.8,clinical_notes_long (NLP operative),Days from first surgery date (negative = before surgery)
op_nlp_ebl_days_from_surg,INTEGER,YES,1324,435,4.0,clinical_notes_long (NLP operative),Days from first surgery date (negative = before surgery)
op_nlp_intraop_complication_days_from_surg,INTEGER,YES,1325,6,0.1,clinical_notes_long (NLP operative),Days from first surgery date (negative = before surgery)
op_nlp_nerve_monitoring_days_from_surg,INTEGER,YES,1326,858,7.9,clinical_notes_long (NLP operative),Days from first surgery date (negative = before surgery)
op_nlp_parathyroid_days_from_surg,INTEGER,YES,1327,198,1.8,clinical_notes_long (NLP operative),Days from first surgery date (negative = before surgery)
op_nlp_rln_finding_days_from_surg,INTEGER,YES,1328,320,2.9,clinical_notes_long (NLP operative),Days from first surgery date (negative = before surgery)
pmhx_nlp_diabetes_first_days_from_surg,INTEGER,YES,1329,396,3.6,clinical_notes_long (NLP PMH),Days from first surgery date (negative = before surgery)
pmhx_nlp_hypertension_first_days_from_surg,INTEGER,YES,1330,373,3.4,clinical_notes_long (NLP PMH),Days from first surgery date (negative = before surgery)
pmhx_nlp_hyperthyroidism_first_days_from_surg,INTEGER,YES,1331,246,2.3,clinical_notes_long (NLP PMH),Days from first surgery date (negative = before surgery)
pmhx_nlp_hypothyroidism_first_days_from_surg,INTEGER,YES,1332,672,6.2,clinical_notes_long (NLP PMH),Days from first surgery date (negative = before surgery)
pmhx_nlp_obesity_first_days_from_surg,INTEGER,YES,1333,152,1.4,clinical_notes_long (NLP PMH),Days from first surgery date (negative = before surgery)
pmhx_nlp_radiation_exposure_days_from_surg,INTEGER,YES,1334,29,0.3,clinical_notes_long (NLP PMH),Days from first surgery date (negative = before surgery)
prm_first_fna_days_from_surg,INTEGER,YES,1335,3830,35.2,patient_refined_master_clinical_v12,Days from first surgery date (negative = before surgery)
prm_last_fna_days_from_surg,INTEGER,YES,1336,3830,35.2,patient_refined_master_clinical_v12,Days from first surgery date (negative = before surgery)
proc_nlp_laryngoscopy_days_from_surg,INTEGER,YES,1337,75,0.7,gold_master_patient_facts_v1,Days from first surgery date (negative = before surgery)
proc_nlp_tracheostomy_days_from_surg,INTEGER,YES,1338,9,0.1,gold_master_patient_facts_v1,Days from first surgery date (negative = before surgery)
pshx_nlp_prior_rai_days_from_surg,INTEGER,YES,1339,224,2.1,clinical_notes_long (NLP PSH),Days from first surgery date (negative = before surgery)
pshx_nlp_prior_thyroidectomy_days_from_surg,INTEGER,YES,1340,728,6.7,clinical_notes_long (NLP PSH),Days from first surgery date (negative = before surgery)
rai_first_days_from_surg,INTEGER,YES,1341,482,4.4,gold_master_patient_facts_v1,Days from first surgery date (negative = before surgery)
rai_first_episode_days_from_surg,INTEGER,YES,1342,482,4.4,gold_master_patient_facts_v1,Days from first surgery date (negative = before surgery)
rai_last_episode_days_from_surg,INTEGER,YES,1343,482,4.4,gold_master_patient_facts_v1,Days from first surgery date (negative = before surgery)
recurrence_days_from_surg,INTEGER,YES,1344,762,7.0,gold_master_patient_facts_v1,Days from first surgery date (negative = before surgery)
rln_injury_detection_days_from_surg,INTEGER,YES,1345,68,0.6,gold_master_patient_facts_v1,Days from first surgery date (negative = before surgery)
us_first_exam_days_from_surg,INTEGER,YES,1346,2542,23.4,gold_master_patient_facts_v1,Days from first surgery date (negative = before surgery)
us_last_exam_days_from_surg,INTEGER,YES,1347,2542,23.4,gold_master_patient_facts_v1,Days from first surgery date (negative = before surgery)
us_most_recent_days_from_surg,INTEGER,YES,1348,2534,23.3,gold_master_patient_facts_v1,Days from first surgery date (negative = before surgery)
lab_tsh_first_days_from_surg,INTEGER,YES,1349,325,3.0,longitudinal_lab_canonical_v1,Days from first surgery date (negative = before surgery)
lab_tsh_last_days_from_surg,INTEGER,YES,1350,325,3.0,longitudinal_lab_canonical_v1,Days from first surgery date (negative = before surgery)
lab_tsh_most_recent_days_from_surg,INTEGER,YES,1351,325,3.0,longitudinal_lab_canonical_v1,Days from first surgery date (negative = before surgery)
lab_vitd_first_days_from_surg,INTEGER,YES,1352,59,0.5,longitudinal_lab_canonical_v1,Days from first surgery date (negative = before surgery)
lab_vitd_last_days_from_surg,INTEGER,YES,1353,59,0.5,longitudinal_lab_canonical_v1,Days from first surgery date (negative = before surgery)
lab_vitd_most_recent_days_from_surg,INTEGER,YES,1354,59,0.5,longitudinal_lab_canonical_v1,Days from first surgery date (negative = before surgery)
lab_pth_first_days_from_surg,INTEGER,YES,1355,118,1.1,longitudinal_lab_canonical_v1,Days from first surgery date (negative = before surgery)
lab_pth_last_days_from_surg,INTEGER,YES,1356,118,1.1,longitudinal_lab_canonical_v1,Days from first surgery date (negative = before surgery)
lab_pth_most_recent_days_from_surg,INTEGER,YES,1357,118,1.1,longitudinal_lab_canonical_v1,Days from first surgery date (negative = before surgery)
lab_calcium_first_days_from_surg,INTEGER,YES,1358,134,1.2,longitudinal_lab_canonical_v1,Days from first surgery date (negative = before surgery)
lab_calcium_last_days_from_surg,INTEGER,YES,1359,134,1.2,longitudinal_lab_canonical_v1,Days from first surgery date (negative = before surgery)
lab_calcium_most_recent_days_from_surg,INTEGER,YES,1360,134,1.2,longitudinal_lab_canonical_v1,Days from first surgery date (negative = before surgery)
ct_first_days_from_surg,INTEGER,YES,1361,1770,16.3,ct_imaging,Days from first surgery date (negative = before surgery)
ct_last_days_from_surg,INTEGER,YES,1362,1770,16.3,ct_imaging,Days from first surgery date (negative = before surgery)
pet_other_first_days_from_surg,INTEGER,YES,1363,38,0.3,ct_imaging (PET subset),Days from first surgery date (negative = before surgery)
pet_other_last_days_from_surg,INTEGER,YES,1364,38,0.3,ct_imaging (PET subset),Days from first surgery date (negative = before surgery)
lnus_first_days_from_surg,INTEGER,YES,1365,10,0.1,ultrasound_reports (LN US subset),Days from first surgery date (negative = before surgery)
lnus_last_days_from_surg,INTEGER,YES,1366,10,0.1,ultrasound_reports (LN US subset),Days from first surgery date (negative = before surgery)
death_days_from_surg,INTEGER,YES,1367,192,1.8,gold_master_patient_facts_v1,Days from first surgery date (negative = before surgery)
followup_or_death_days_from_surg,INTEGER,YES,1368,8731,80.3,gold_master_patient_facts_v1,Days from first surgery date (negative = before surgery)
resolved_days_from_surg,INTEGER,YES,1369,8731,80.3,gold_master_patient_facts_v1,Days from first surgery date (negative = before surgery)
surg_first_days_from_surg,INTEGER,YES,1370,8731,80.3,gold_master_patient_facts_v1,Days from first surgery date (negative = before surgery)
n_surgeries,INTEGER,YES,1371,8731,80.3,gold_master_patient_facts_v1,INTEGER field
second_surgery_date,DATE,YES,1372,2,0.0,gold_master_patient_facts_v1,DATE field
third_surgery_date,DATE,YES,1373,0,0.0,gold_master_patient_facts_v1,DATE field
days_between_first_second_surgery,INTEGER,YES,1374,2,0.0,gold_master_patient_facts_v1,INTEGER field
